time_s,x,y,vx,vy
14760.0,-356158456.03868127,-16106596.359715749,46.270820917156875,-1090.5357037848744
14820.0,-356155674.15097654,-16172028.246608602,46.45876894798429,-1090.5271868908915
14880.0,-356152880.98644274,-16237459.621452339,46.64671521783367,-1090.518635481105
14940.0,-356150076.54518574,-16302890.482176026,46.834659719586256,-1090.5100495559461
15000.0,-356147260.8273119,-16368320.826708755,47.02260244612339,-1090.5014291158473
15060.0,-356144433.8329278,-16433750.652979638,47.21054339032658,-1090.4927741612428
15120.0,-356141595.5621408,-16499179.958917823,47.398482545077435,-1090.4840846925686
15180.0,-356138746.0150584,-16564608.742452474,47.58641990325772,-1090.4753607102627
15240.0,-356135885.19178855,-16630037.00151279,47.774355457749316,-1090.4666022147646
15300.0,-356133013.0924397,-16695464.734027991,47.96228920143423,-1090.4578092065158
15360.0,-356130129.71712077,-16760891.937927326,48.15022112719463,-1090.4489816859589
15420.0,-356127235.065941,-16826318.61114007,48.33815122791278,-1090.4401196535389
15480.0,-356124329.1390101,-16891744.751595523,48.52607949647111,-1090.4312231097024
15540.0,-356121411.9364382,-16957170.357223015,48.71400592575217,-1090.4222920548975
15600.0,-356118483.45833594,-17022595.4259519,48.901930508638635,-1090.4133264895743
15660.0,-356115543.70481426,-17088019.955711562,49.08985323801333,-1090.4043264141842
15720.0,-356112592.67598456,-17153443.94443141,49.277774106759225,-1090.395291829181
15780.0,-356109630.3719588,-17218867.39004088,49.4656931077594,-1090.3862227350196
15840.0,-356106656.7928491,-17284290.290469434,49.65361023389708,-1090.377119132157
15900.0,-356103671.9387683,-17349712.64364657,49.84152547805565,-1090.367981021052
15960.0,-356100675.80982953,-17415134.447501805,50.029438833118604,-1090.3588084021646
16020.0,-356097668.4061463,-17480555.699964684,50.21735029196959,-1090.3496012759574
16080.0,-356094649.72783256,-17545976.39896478,50.40525984749238,-1090.340359642894
16140.0,-356091619.7750028,-17611396.5424317,50.59316749257091,-1090.3310835034401
16200.0,-356088578.5477718,-17676816.128295075,50.78107322008924,-1090.321772858063
16260.0,-356085526.0462549,-17742235.15448456,50.96897702293157,-1090.3124277072316
16320.0,-356082462.2705677,-17807653.61892984,51.15687889398224,-1090.303048051417
16380.0,-356079387.2208264,-17873071.51956064,51.34477882612574,-1090.2936338910913
16440.0,-356076300.8971475,-17938488.854306694,51.5326768122467,-1090.2841852267293
16500.0,-356073203.299648,-18003905.621097777,51.72057284522988,-1090.2747020588067
16560.0,-356070094.4284453,-18069321.817863688,51.908466917960205,-1090.2651843878014
16620.0,-356066974.2836572,-18134737.44253426,52.09635902332272,-1090.2556322141927
16680.0,-356063842.865402,-18200152.49303935,52.284249154202634,-1090.2460455384619
16740.0,-356060700.1737983,-18265566.967308845,52.47213730348529,-1090.2364243610918
16800.0,-356057546.20896536,-18330980.86327266,52.66002346405618,-1090.2267686825674
16860.0,-356054380.9710226,-18396394.17886074,52.84790762880094,-1090.217078503375
16920.0,-356051204.46009,-18461806.91200306,53.03578979060535,-1090.2073538240027
16980.0,-356048016.67628795,-18527219.060629625,53.22366994235534,-1090.1975946449404
17040.0,-356044817.61973727,-18592630.622670468,53.411548076936995,-1090.1878009666798
17100.0,-356041607.29055923,-18658041.596055653,53.59942418723653,-1090.1779727897142
17160.0,-356038385.68887544,-18723451.97871527,53.78729826614032,-1090.1681101145386
17220.0,-356035152.8148081,-18788861.768579442,53.975170306534885,-1090.1582129416502
17280.0,-356031908.66847956,-18854270.96357832,54.1630403013069,-1090.1482812715471
17340.0,-356028653.25001293,-18919679.56164209,54.350908243343184,-1090.1383151047298
17400.0,-356025386.55953157,-18985087.560700964,54.53877412553071,-1090.1283144417005
17460.0,-356022108.5971592,-19050494.958685182,54.72663794075659,-1090.1182792829627
17520.0,-356018819.3630201,-19115901.753525015,54.91449968190811,-1090.1082096290222
17580.0,-356015518.857239,-19181307.94315077,55.10235934187269,-1090.098105480386
17640.0,-356012207.0799409,-19246713.52549278,55.29021691353791,-1090.0879668375633
17700.0,-356008884.0312513,-19312118.498481404,55.47807238979151,-1090.0777937010646
17760.0,-356005549.7112962,-19377522.860047042,55.66592576352136,-1090.0675860714023
17820.0,-356002204.1202019,-19442926.608120117,55.8537770276155,-1090.0573439490909
17880.0,-355998847.2580952,-19508329.74063109,56.04162617496213,-1090.047067334646
17940.0,-355995479.12510335,-19573732.255510442,56.2294731984496,-1090.0367562285853
18000.0,-355992099.721354,-19639134.150688697,56.417318090966404,-1090.0264106314285
18060.0,-355988709.0469752,-19704535.4240964,56.60516084540121,-1090.0160305436964
18120.0,-355985307.1020954,-19769936.07366414,56.79300145464283,-1090.0056159659118
18180.0,-355981893.8868437,-19835336.09732252,56.98083991158023,-1089.9951668985996
18240.0,-355978469.40134925,-19900735.49300219,57.168676209102564,-1089.9846833422857
18300.0,-355975033.64574194,-19966134.258633826,57.356510340099106,-1089.9741652974985
18360.0,-355971586.62015194,-20031532.392148133,57.5443422974593,-1089.9636127647677
18420.0,-355968128.3247099,-20096929.891475853,57.732172074072764,-1089.953025744625
18480.0,-355964658.7595468,-20162326.754547752,57.91999966282926,-1089.9424042376031
18540.0,-355961177.92479426,-20227722.97929464,58.10782505661872,-1089.9317482442375
18600.0,-355957685.82058406,-20293118.563647345,58.29564824833123,-1089.921057765065
18660.0,-355954182.4470486,-20358513.50553674,58.48346923085704,-1089.9103328006236
18720.0,-355950667.8043207,-20423907.802893724,58.67128799708656,-1089.8995733514537
18780.0,-355947141.8925334,-20489301.45364923,58.85910453991036,-1089.8887794180973
18840.0,-355943604.7118205,-20554694.455734223,59.046918852219186,-1089.8779510010982
18900.0,-355940056.2623159,-20620086.8070797,59.23473092690393,-1089.8670881010014
18960.0,-355936496.54415417,-20685478.50561669,59.42254075685566,-1089.8561907183544
19020.0,-355932925.55747014,-20750869.549276263,59.61034833496561,-1089.845258853706
19080.0,-355929343.30239916,-20816259.935989507,59.79815365412516,-1089.8342925076065
19140.0,-355925749.779077,-20881649.663687557,59.985956707225874,-1089.8232916806085
19200.0,-355922144.9876398,-20947038.730301574,60.17375748715948,-1089.8122563732659
19260.0,-355918528.92822415,-21012427.133762754,60.36155598681786,-1089.8011865861347
19320.0,-355914901.6009671,-21077814.872002326,60.54935219909309,-1089.7900823197722
19380.0,-355911263.0060061,-21143201.942951553,60.73714611687738,-1089.7789435747377
