time_s,x,y,vx,vy
1176600.0,-407126340.17432296,-2831644.3663253332,6.622554927985768,-956.2832509670365
1176660.0,-407125942.8210273,-2889021.361383355,6.7668220395917515,-956.2822475606893
1176720.0,-407125536.8117049,-2946398.2962369965,6.911089004272517,-956.2812238225806
1176780.0,-407125122.1463646,-3003775.1696663513,7.0553558195665005,-956.280179752729
1176840.0,-407124698.8250154,-3061151.980451515,7.199622483012139,-956.2791153511535
1176900.0,-407124266.84766644,-3118528.727372584,7.343888992147871,-956.2780306178729
1176960.0,-407123826.2143269,-3175905.4092096565,7.488155344512136,-956.2769255529065
1177020.0,-407123376.9250063,-3233282.024742831,7.632421537643375,-956.2758001562738
1177080.0,-407122918.97971404,-3290658.5727522075,7.77668756908003,-956.2746544279943
1177140.0,-407122452.3784599,-3348035.052017887,7.920953436360543,-956.2734883680876
1177200.0,-407121977.12125367,-3405411.4613199723,8.06521913702336,-956.2723019765737
1177260.0,-407121493.20810544,-3462787.799438567,8.209484668606926,-956.2710952534726
1177320.0,-407121000.63902533,-3520164.0651537753,8.353750028649685,-956.2698681988047
1177380.0,-407120499.41402364,-3577540.2572457036,8.498015214690087,-956.2686208125904
1177440.0,-407119989.53311074,-3634916.374494459,8.64228022426658,-956.2673530948503
1177500.0,-407119470.9962973,-3692292.41568015,8.786545054917612,-956.2660650456052
1177560.0,-407118943.803594,-3749668.379582886,8.930809704181636,-956.264756664876
1177620.0,-407118407.9550117,-3807044.2649827786,9.075074169597102,-956.263427952684
1177680.0,-407117863.4505615,-3864420.0706599397,9.21933844870246,-956.2620789090503
1177740.0,-407117310.2902546,-3921795.7953944826,9.363602539036167,-956.2607095339965
1177800.0,-407116748.47410226,-3979171.4379665223,9.507866438136675,-956.2593198275443
1177860.0,-407116178.00211596,-4036546.997156175,9.65213014354244,-956.2579097897155
1177920.0,-407115598.87430733,-4093922.4717435576,9.796393652791917,-956.2564794205322
1177980.0,-407115011.09068817,-4151297.8605087893,9.940656963423562,-956.2550287200164
1178040.0,-407114414.6512704,-4208673.16223199,10.084920072975834,-956.2535576881908
1178100.0,-407113809.55606604,-4266048.375693281,10.22918297898719,-956.2520663250776
1178160.0,-407113195.80508727,-4323423.499672785,10.373445678996088,-956.2505546306998
1178220.0,-407112573.39834654,-4380798.532950628,10.517708170540988,-956.2490226050801
1178280.0,-407111942.3358563,-4438173.474306933,10.66197045116035,-956.2474702482417
1178340.0,-407111302.61762923,-4495548.322521827,10.806232518392635,-956.2458975602079
1178400.0,-407110654.24367815,-4552923.07637544,10.950494369776305,-956.2443045410021
1178460.0,-407109997.21401596,-4610297.7346479,11.094756002849822,-956.2426911906477
1178520.0,-407109331.52865577,-4667672.296119339,11.239017415151649,-956.2410575091689
1178580.0,-407108657.18761086,-4725046.759569889,11.383278604220248,-956.2394034965893
1178640.0,-407107974.1908946,-4782421.123779684,11.527539567594083,-956.2377291529331
1178700.0,-407107282.5385206,-4839795.38752886,11.671800302811617,-956.2360344782247
1178760.0,-407106582.2305024,-4897169.549597554,11.816060807411315,-956.2343194724887
1178820.0,-407105873.266854,-4954543.608765903,11.960321078931644,-956.2325841357494
1178880.0,-407105155.64758927,-5011917.563814048,12.104581114911067,-956.2308284680321
1178940.0,-407104429.3727224,-5069291.41352213,12.248840912888053,-956.2290524693615
1179000.0,-407103694.4422676,-5126665.156670292,12.393100470401064,-956.2272561397629
1179060.0,-407102950.8562394,-5184038.792038677,12.53735978498857,-956.2254394792616
1179120.0,-407102198.6146523,-5241412.318407433,12.681618854189038,-956.2236024878832
1179180.0,-407101437.717521,-5298785.734556706,12.825877675540934,-956.2217451656535
1179240.0,-407100668.1648605,-5356159.039266645,12.970136246582724,-956.2198675125983
1179300.0,-407099889.95668566,-5413532.231317401,13.114394564852878,-956.2179695287437
1179360.0,-407099103.0930118,-5470905.309489125,13.258652627889862,-956.2160512141159
1179420.0,-407098307.57385415,-5528278.272561972,13.402910433232146,-956.2141125687414
1179480.0,-407097503.39922816,-5585651.119316096,13.547167978418196,-956.2121535926467
1179540.0,-407096690.56914943,-5643023.848531655,13.691425260986483,-956.2101742858587
1179600.0,-407095869.0836338,-5700396.458988806,13.835682278475474,-956.2081746484043
1179660.0,-407095038.94269705,-5757768.94946771,13.979939028423638,-956.2061546803108
1179720.0,-407094200.14635533,-5815141.318748529,14.124195508369445,-956.2041143816052
1179780.0,-407093352.69462484,-5872513.565611426,14.268451715851363,-956.2020537523152
1179840.0,-407092496.5875219,-5929885.688836564,14.41270764840786,-956.1999727924684
1179900.0,-407091631.825063,-5987257.687204112,14.556963303577405,-956.1978715020927
1179960.0,-407090758.40726477,-6044629.559494237,14.701218678898467,-956.195749881216
1180020.0,-407089876.33414406,-6102001.30448711,14.845473771909516,-956.1936079298665
1180080.0,-407088985.6057177,-6159372.920962902,14.989728580149018,-956.1914456480727
1180140.0,-407088086.2220029,-6216744.407701787,15.133983101155444,-956.189263035863
1180200.0,-407087178.18301684,-6274115.763483939,15.27823733246726,-956.1870600932662
1180260.0,-407086261.48877686,-6331486.987089534,15.422491271622935,-956.1848368203111
1180320.0,-407085336.1393006,-6388858.077298753,15.566744916160937,-956.1825932170269
1180380.0,-407084402.1346056,-6446229.032891775,15.710998263619736,-956.1803292834428
1180440.0,-407083459.47470975,-6503599.852648781,15.855251311537797,-956.1780450195882
1180500.0,-407082508.1596311,-6560970.535349956,15.999504057453589,-956.1757404254928
1180560.0,-407081548.1893876,-6618341.079775485,16.143756498905578,-956.1734155011861
1180620.0,-407080579.5639977,-6675711.484705556,16.28800863343223,-956.1710702466984
1180680.0,-407079602.2834797,-6733081.748920358,16.432260458572014,-956.1687046620596
1180740.0,-407078616.3478522,-6790451.871200081,16.576511971863393,-956.1663187473
1180800.0,-407077621.75713384,-6847821.8503249185,16.720763170844837,-956.1639125024502
1180860.0,-407076618.5113436,-6905191.685075065,16.865014053054807,-956.1614859275409
1180920.0,-407075606.6105004,-6962561.374230717,17.009264616031768,-956.1590390226028
1180980.0,-407074586.0546234,-7019930.9165720735,17.153514857314185,-956.1565717876668
1181040.0,-407073556.843732,-7077300.310879334,17.297764774440523,-956.1540842227644
1181100.0,-407072518.97784555,-7134669.5559327,17.442014364949248,-956.1515763279267
1181160.0,-407071472.4569836,-7192038.650512375,17.58626362637882,-956.1490481031854
1181220.0,-407070417.281166,-7249407.593398566,17.730512556267698,-956.1464995485721
1181280.0,-407069353.45041263,-7306776.383371481,17.87476115215435,-956.1439306641188
1181340.0,-407068280.9647435,-7364145.019211328,18.019009411577233,-956.1413414498575
1181400.0,-407067199.8241788,-7421513.4996983195,18.163257332074807,-956.1387319058205
1181460.0,-407066110.0287389,-7478881.823612669,18.307504911185532,-956.1361020320401
1181520.0,-407065011.57844424,-7536249.989734591,18.45175214644787,-956.1334518285489
1181580.0,-407063904.4733155,-7593617.996844304,18.59599903540028,-956.1307812953798
1181640.0,-407062788.71337336,-7650985.843722027,18.740245575581216,-956.1280904325657
1181700.0,-407061664.2986388,-7708353.529147981,18.884491764529137,-956.1253792401398
1181760.0,-407060531.22913295,-7765721.051902389,19.0287375997825,-956.1226477181352
1181820.0,-407059389.504877,-7823088.410765477,19.172983078879756,-956.1198958665856
1181880.0,-407058239.1258922,-7880455.604517473,19.317228199359363,-956.1171236855245
1181940.0,-407057080.0922003,-7937822.631938605,19.461472958759774,-956.1143311749858
1182000.0,-407055912.4038228,-7995189.491809104,19.605717354619443,-956.1115183350034
1182060.0,-407054736.0607815,-8052556.182909204,19.749961384476823,-956.1086851656116
1182120.0,-407053551.06309843,-8109922.70401914,19.89420504587036,-956.1058316668448
1182180.0,-407052357.4107957,-8167289.053919151,20.038448336338508,-956.1029578387373
1182240.0,-407051155.1038955,-8224655.231389476,20.182691253419716,-956.1000636813241
1182300.0,-407049944.1424203,-8282021.235210355,20.32693379465243,-956.0971491946399
1182360.0,-407048724.52639264,-8339387.064162034,20.471175957575095,-956.0942143787198
