time_s,x,y,vx,vy
13080.0,356231770.0854191,14274304.118898725,-41.00758974285436,1090.760161706037
13140.0,356229303.99017775,14339749.50261049,-41.19558418914091,1090.7526114224324
13200.0,356226826.6153164,14405194.432269417,-41.3835770738254,1090.7450266116657
13260.0,356224337.96092886,14470638.905803889,-41.57156838978565,1090.7374072741188
13320.0,356221838.02710956,14536082.92114231,-41.759558129899574,1090.7297534101758
13380.0,356219326.8139532,14601526.476213109,-41.94754628704523,1090.7220650202225
13440.0,356216804.3215551,14666969.568944735,-42.135532854100774,1090.7143421046462
13500.0,356214270.5500107,14732412.197265666,-42.323517823944485,1090.706584663836
13560.0,356211725.4994162,14797854.359104397,-42.51150118945476,1090.698792698183
13620.0,356209169.16986793,14863296.052389449,-42.69948294351011,1090.6909662080798
13680.0,356206601.5614629,14928737.275049366,-42.88746307898917,1090.6831051939205
13740.0,356204022.6742984,14994178.025012719,-43.07544158877069,1090.6752096561015
13800.0,356201432.5084722,15059618.300208097,-43.26341846573352,1090.6672795950205
13860.0,356198831.0640825,15125058.09856412,-43.451393702756675,1090.6593150110773
13920.0,356196218.3412279,15190497.418009426,-43.63936729271924,1090.651315904673
13980.0,356193594.34000736,15255936.25647268,-43.82733922850046,1090.6432822762108
14040.0,356190959.0605204,15321374.611882571,-44.01530950297968,1090.6352141260954
14100.0,356188312.5028669,15386812.482167812,-44.203278109036376,1090.6271114547335
14160.0,356185654.6671473,15452249.865257138,-44.39124503955013,1090.6189742625334
14220.0,356182985.55346215,15517686.759079315,-44.57921028740067,1090.610802549905
14280.0,356180305.16191274,15583123.161563126,-44.76717384546783,1090.60259631726
14340.0,356177613.4926007,15648559.070637384,-44.95513570663158,1090.594355565012
14400.0,356174910.54562795,15713994.484230926,-45.14309586377201,1090.586080293576
14460.0,356172196.321097,15779429.400272613,-45.33105430976933,1090.5777705033695
14520.0,356169470.81911075,15844863.81669133,-45.51901103750387,1090.5694261948108
14580.0,356166734.03977245,15910297.731415989,-45.70696603985611,1090.5610473683205
14640.0,356163985.9831859,15975731.142375527,-45.894919309706644,1090.5526340243205
14700.0,356161226.64945525,16041164.047498906,-46.08287083993618,1090.544186163235
14760.0,356158456.0386851,16106596.444715114,-46.27082062342556,1090.5357037854897
14820.0,356155674.1509804,16172028.331953164,-46.45876865305576,1090.5271868915117
14880.0,356152880.9864467,16237459.707142094,-46.6467149217079,1090.5186354817304
14940.0,356150076.54518974,16302890.56821097,-46.83465942226319,1090.5100495565764
15000.0,356147260.8273159,16368320.913088882,-47.022602147602996,1090.5014291164825
15060.0,356144433.832932,16433750.739704948,-47.210543090608816,1090.492774161883
15120.0,356141595.56214505,16499180.045988308,-47.39848224416227,1090.484084693214
15180.0,356138746.0150627,16564608.829868132,-47.5864196011451,1090.4753607109133
15240.0,356135885.1917929,16630037.089273617,-47.77435515443921,1090.4666022154204
15300.0,356133013.0924441,16695464.822133983,-47.96228889692661,1090.4578092071765
15360.0,356130129.71712524,16760892.026378477,-48.15022082148944,1090.4489816866248
15420.0,356127235.0659455,16826318.699936375,-48.33815092100999,1090.44011965421
15480.0,356124329.13901466,16891744.84073698,-48.52607918837067,1090.4312231103788
15540.0,356121411.93644285,16957170.44670962,-48.714005616454045,1090.4222920555792
15600.0,356118483.45834064,17022595.515783653,-48.901930198142786,1090.4133264902612
15660.0,356115543.704819,17088020.045888454,-49.08985292631972,1090.4043264148763
15720.0,356112592.67598945,17153444.034953438,-49.27777379386781,1090.3952918298783
15780.0,356109630.37196374,17218867.48090804,-49.46569279367014,1090.3862227357222
15840.0,356106656.7928542,17284290.381681725,-49.65360991860994,1090.377119132865
15900.0,356103671.9387735,17349712.735203985,-49.84152516157057,1090.3679810217652
15960.0,356100675.8098348,17415134.539404336,-50.02943851543556,1090.3588084028834
16020.0,356097668.4061516,17480555.79221233,-50.21734997308853,1090.3496012766816
16080.0,356094649.727838,17545976.49155754,-50.40525952741327,1090.3403596436237
16140.0,356091619.77500826,17611396.635369565,-50.59316717129371,1090.3310835041752
16200.0,356088578.54777735,17676816.22157804,-50.781072897613896,1090.3217728588036
16260.0,356085526.04626054,17742235.24811262,-50.96897669925804,1090.3124277079778
16320.0,356082462.27057344,17807653.712902993,-51.15687856911049,1090.3030480521686
16380.0,356079387.2208322,17873071.613878876,-51.344778500055725,1090.2936338918487
16440.0,356076300.89715344,17938488.948970012,-51.532676484978374,1090.2841852274921
16500.0,356073203.299654,18003905.716106173,-51.720572516763205,1090.274702059575
16560.0,356070094.42845136,18069321.91321716,-51.908466588295134,1090.2651843885753
16620.0,356066974.28366333,18134737.538232803,-52.09635869245921,1090.2556322149724
16680.0,356063842.8654082,18200152.589082956,-52.28424882214065,1090.2460455392472
16740.0,356060700.17380464,18265567.06369751,-52.472136970224774,1090.2364243618829
16800.0,356057546.20897174,18330980.96000638,-52.66002312959709,1090.2267686833643
16860.0,356054380.97102904,18396394.27593951,-52.84790729314324,1090.2170785041776
16920.0,356051204.46009654,18461807.009426877,-53.03578945374899,1090.207353824811
16980.0,356048016.67629457,18527219.158398487,-53.223669604300284,1090.1975946457544
17040.0,356044817.619744,18592630.72078437,-53.411547737683186,1090.1878009674997
17100.0,356041607.290566,18658041.694514588,-53.59942384678393,1090.17797279054
17160.0,356038385.68888235,18723452.077519234,-53.78729792448888,1090.1681101153704
17220.0,356035152.81481504,18788861.86772843,-53.97516996368457,1090.1582129424878
17280.0,356031908.66848665,18854271.06307233,-54.16303995725766,1090.1482812723907
17340.0,356028653.25002015,18919679.661481116,-54.350907898094974,1090.1383151055795
17400.0,356025386.55953884,18985087.660885,-54.538773779083485,1090.128314442556
17460.0,356022108.5971666,19050495.059214223,-54.72663759311031,1090.1182792838244
17520.0,356018819.36302763,19115901.85439906,-54.91449933306273,1090.1082096298899
17580.0,356015518.8572466,19181308.04436981,-55.10235899182816,1090.0981054812596
17640.0,356012207.07994854,19246713.627056807,-55.29021656229419,1090.0879668384428
17700.0,356008884.03125906,19312118.60039042,-55.47807203734854,1090.07779370195
17760.0,356005549.711304,19377522.96230104,-55.6659254098791,1090.0675860722938
17820.0,356002204.1202098,19442926.710719094,-55.85377667277391,1090.0573439499885
17880.0,355998847.25810325,19508329.843575038,-56.04162581892116,1090.0470673355499
17940.0,355995479.1251115,19573732.35879936,-56.2294728412092,1090.0367562294955
18000.0,355992099.7213623,19639134.254322577,-56.417317732526534,1090.0264106323448
18060.0,355988709.0469836,19704535.52807524,-56.605160485761814,1090.0160305446188
18120.0,355985307.10210395,19769936.17798793,-56.793001093803866,1090.0056159668407
18180.0,355981893.88685226,19835336.20199126,-56.98083954954166,1089.9951668995345
18240.0,355978469.40135795,19900735.598015875,-57.16867584586433,1089.984683343227
18300.0,355975033.64575076,19966134.36399245,-57.35650997566116,1089.9741652984462
18360.0,355971586.6201609,20031532.49785169,-57.544341931821606,1089.9636127657218
18420.0,355968128.32471895,20096929.997524336,-57.73217170723527,1089.9530257455854
18480.0,355964658.759556,20162326.86094116,-57.919999294791914,1089.9424042385701
18540.0,355961177.92480356,20227723.086032964,-58.10782468738147,1089.931748245211
18600.0,355957685.8205935,20293118.670730583,-58.295647877894034,1089.921057766045
18660.0,355954182.44705814,20358513.612964887,-58.48346885921985,1089.9103328016101
18720.0,355950667.80433035,20423907.910666775,-58.671287624249324,1089.8995733524469
18780.0,355947141.8925432,20489301.56176718,-58.859104165873035,1089.888779419097
