time_s,x,y,vx,vy
12840.0,-62618898.82177224,-86883561.41505338,-215.77235118013888,-2387.905456456666
12900.0,-62631808.70542409,-87026785.0101362,-214.55776479367006,-2386.214891455912
12960.0,-62644645.83267954,-87169907.26336378,-213.34713483003404,-2384.5273930628396
13020.0,-62657410.44036056,-87312928.35845351,-212.14044252914826,-2382.8429519817314
13080.0,-62670102.764167055,-87455848.47856614,-210.93766924835558,-2381.161558952171
13140.0,-62682723.03868386,-87598667.80630782,-209.7387964615154,-2379.4832047489135
13200.0,-62695271.49738773,-87741386.52373226,-208.54380575810336,-2377.807880181754
13260.0,-62707748.372654215,-87884004.81234278,-207.35267884231905,-2376.135576095401
13320.0,-62720153.89576455,-88026522.85309444,-206.165397532202,-2374.466283369347
13380.0,-62732488.296912454,-88168940.82639611,-204.98194375875576,-2372.7999929177367
13440.0,-62744751.80521084,-88311258.91211255,-203.8022995650799,-2371.136695689242
13500.0,-62756944.64869859,-88453477.28956646,-202.62644710550995,-2369.47638266693
13560.0,-62769067.054347135,-88595596.13754056,-201.45436864476525,-2367.819044868135
13620.0,-62781119.24806709,-88737615.63427964,-200.28604655710438,-2366.164673344329
13680.0,-62793101.454714775,-88879535.95749259,-199.12146332548838,-2364.5132591809947
13740.0,-62805013.89809875,-89021357.28435446,-197.9606015407515,-2362.864793497495
13800.0,-62816856.80098624,-89163079.79150845,-196.80344390077948,-2361.219267446945
13860.0,-62828630.38510951,-89304703.65506798,-195.64997320969522,-2359.5766722160847
13920.0,-62840334.87117226,-89446229.05061868,-194.5001723770518,-2357.9369990251485
13980.0,-62851970.47885589,-89587656.15322037,-193.35402441703286,-2356.3002391277387
14040.0,-62863537.42682581,-89728985.1374091,-192.21151244766,-2354.6663838106974
14100.0,-62875035.932737544,-89870216.17719916,-191.07261969000749,-2353.035424393978
14160.0,-62886466.21324301,-90011349.44608495,-189.93732946742387,-2351.407352230518
14220.0,-62897828.48399654,-90152385.1170431,-188.80562520476067,-2349.7821587061117
14280.0,-62909122.959661,-90293323.36253431,-187.67749042760792,-2348.1598352392816
14340.0,-62920349.85391379,-90434164.35450545,-186.55290876153651,-2346.5403732811533
14400.0,-62931509.379452825,-90574908.26439138,-185.43186393134735,-2344.923764315327
14460.0,-62942601.74800246,-90715555.26311694,-184.31433976032724,-2343.309999857751
14520.0,-62953627.1703194,-90856105.52109891,-183.20032016951126,-2341.6990714565954
14580.0,-62964585.856198505,-90996559.20824793,-182.0897891769518,-2340.0909706921266
14640.0,-62975478.014478624,-91136916.49397041,-180.9827308969941,-2338.485689176579
14700.0,-62986303.85304833,-91277177.54717045,-179.8791295395581,-2336.8832185540314
14760.0,-62997063.578851655,-91417342.53625174,-178.7789694094268,-2335.2835505002804
14820.0,-63007757.397893734,-91557411.62911947,-177.68223490554072,-2333.686676722715
14880.0,-63018385.51524644,-91697384.99318223,-176.58891052029878,-2332.092588960192
14940.0,-63028948.135054,-91837262.79535386,-175.49898083886524,-2330.50127898291
15000.0,-63039445.46053849,-91977045.20205536,-174.41243053848268,-2328.912738592286
